MCH--11---,N
MCH--12---,Y
MCMPS11---,N
MENT-12---,N
MLST-12---,N
MMACS12---,N
MPH--11---,N
MPREC11---,N
YCPA-1AX-L,Y
YLRA-1AX-L,N
YPSYC1AX--,N
/
MADD-09---,N
MADEM10---,Y
MADW-09---,N
MEN--09---,N
MMA--09---,N
MPHE-09B--,N
MPHE-09Y--,Y
MSC--09---,N
MSS--09---,N
XLDCB09M--,N
/
MCLC-12--L,N
MENFP12---,N
MFOOD12---,N
MSJ--12---,N
MTXT-12---,N
MVAPH12---,N
MWH--12---,Y
XBA--09G--,N
YED--2CX--,N
YPA--2CX--,N
/
MADEM10---,N
MEFWR10---,N
MFMP-10---,N
MMEDD10---,Y
MPHED10B--,N
MSC--10---,N
MSS--10---,N
MTPOW10---,Y
MVAPH10---,N
XBA--09G--,N
/
MADGE09---,N
MADT-09---,N
MADW-09---,N
MEN--09C--,N
MMA--09C--,N
MPHE-09G--,N
MSC--09C--,N
MSP--09---,Y
MSS--09C--,N
MVA--09---,Y
/
MEFWR10---,N
MFMP-10---,N
MFOOD10---,N
MFR--11---,N
MPHED10G--,N
MSC--10---,N
MSS--10---,N
MVAPH10---,Y
MVAST10---,N
YPA--0CX--,Y
/
MAC--11---,Y
MACLV12---,N
MCH--11---,N
MCLC-12--L,N
MENFP12---,N
MENR-12---,Y
MFOOD12---,Y
MFTCD12---,N
MTDRF12---,N
MWPM-11---,N
MWWK-12---,N
YED--2CX--,N
YLRA-2AX-L,N
/
MADEM10---,Y
MADER09---,N
MADGE09---,N
MADIT09---,N
MEN--09---,N
MMA--09H--,N
MPHE-09---,N
MSC--09---,N
MSS--09---,N
XLDCB09M--,Y
/
MATPH12---,N
MCH--11---,N
MCLE-10---,N
MCMPS11---,N
MLST-12---,N
MPH--11---,N
MPH--12---,Y
MPREC11---,N
MPREC12---,Y
YLAW-2CX--,N
/
MAC--11---,N
MCLC-12--L,N
MENST12---,N
MLST-12---,Y
MPH--11---,N
YPSYC1AX--,N
/
MAC--11---,Y
MCMPS10C--,N
MFMP-10C--,N
MFOOD10---,Y
MFR--12---,N
MMACS11---,N
MPHED10B--,N
MSC--10C--,N
MSS--10C--,N
MTEXP10---,N
/
MDCF-10---,Y
MEFWR10---,N
MFMP-10---,N
MFR--10---,N
MMUCB10--L,N
MPHED10--L,N
MSC--10---,N
MSS--10---,N
MTXT-10---,Y
YPA--0CX--,N
/
MCALC12---,N
MCLC-12--L,N
MENST12C--,N
MEVSC12C--,Y
MIMCB12--L,N
MIMJB12--L,N
MLST-12---,N
MPH--11---,N
MPH--12---,N
MPREC12H--,N
MSJ--12---,Y
YED--2FX-L,N
YLAW-2CX--,Y
/
MCH--11---,N
MCLE-10--L,N
MCMPS11---,N
MFOOD11---,N
MFTCD11---,N
MLST-12---,N
MPH--11---,Y
MPREC11---,N
MTDRF11---,Y
MWEX-2A--L,N
YED--1DX-L,N
/
MATPH12---,N
MCMPS11---,N
MFOM-11---,N
MFOOD11---,Y
MINST12---,N
MLFSC11---,N
MLST-12---,Y
MMAP-11---,N
MMEDD11---,N
YCPA-1AXE-,N
YPSYC1AX--,N
/
ACSC-2A---,N
ASTA-12---,N
MCLE-10---,N
MINST12C--,N
MLTST11C--,N
MMACS12---,N
MPH--11---,N
MPH--12---,Y
MPREC11H--,N
MSP--12---,Y
/
MCALC12---,N
MCH--12---,N
MCLC-12--L,N
MEVSC11---,N
MFOOD12---,N
MPH--11---,N
MPH--12---,N
MTDRF12---,Y
/
MENFP12---,N
MPH--12---,N
MPREC12---,N
MWH--12---,N
YLAW-2CX--,Y
/
MATPH12---,N
MCH--12---,N
MCLC-12--L,N
MENFP12---,N
MEVSC11---,Y
MFOOD12---,N
MINST12---,N
MPREC12---,N
YPA--2CX--,N
/
MADD-09---,Y
MADGE09---,N
MDNC-09H--,Y
MEN--09---,N
MMA--09---,N
MPHE-09--L,N
MSC--09---,N
MSS--09---,N
MVA--09---,N
XBA--09C-L,N
/
MCMCL12---,N
MCMPS11---,N
MDNTP11---,Y
MDRM-11---,N
MFOM-11---,N
MLFSC11---,N
MODED11---,N
MTXT-11---,N
YLAW-2CX--,Y
YPSYC1AX--,N
/
MADER09---,N
MADIT09---,Y
MEN--09---,N
MFR--09---,Y
MMA--09H--,N
MPHE-09--L,N
MSC--09---,N
MSP--09---,N
MSS--09---,N
XBA--09C-L,N
XBA--09J-L,N
/
MDRM-10---,Y
MEFWR10---,N
MFR--10---,N
MMUCB10--L,N
MMUCC10--L,N
MPHED10--L,N
MSC--10---,N
MSS--10---,N
MTXT-10---,N
MVAST10---,Y
MWPM-10---,N
YCPA-0AXE-,N
/
MCMPS10---,N
MFMP-10---,N
MPHED10--L,N
MSC--10---,N
MSS--10---,N
MTPOW10---,N
MVAPH10---,Y
MVAST10---,N
MWWK-10---,Y
YED--0AX-L,N
/
MADD-09---,Y
MADEM10---,N
MDNC-09F--,N
MEN--09---,N
MMA--09---,N
MPHE-09G--,N
MPHE-09Y--,Y
MSC--09---,N
MSP--09---,N
MSS--09---,N
/
MADEM10---,N
MADER09---,Y
MADIT09---,N
MDNC-09H--,N
MEN--09---,N
MMA--09---,N
MPHE-09G--,N
MSC--09---,N
MSS--09---,N
XBA--09G--,Y
/
MADEM10---,Y
MCMPS10C--,N
MDMD-12D--,N
MFMP-10C--,N
MFR--12---,Y
MIDS-0C---,N
MMACS11---,N
MPREC11---,N
MSC--10C--,N
MSS--10C--,N
MTEXP10---,N
YCPA-0AXE-,N
/
MADGE09---,Y
MADIT09---,N
MEN--09C--,N
MFR--11---,N
MMA--09C--,N
MPHE-09--L,N
MPHE-09Y--,Y
MSC--09C--,N
MSS--09C--,N
XBA--09C-L,N
/
MATPH12---,N
MCH--12---,N
MCLC-12--L,N
MCLE-10---,N
MCMCL12---,Y
MCMPS11---,N
MDNC-12--L,N
MDNCM12--L,N
MDNTP12---,N
MENFP12---,N
MPREC12---,N
MSP--11---,Y
MWH--12---,N
/
MEN--09---,N
MMA--09---,N
MPHE-09B--,N
MSC--09---,N
MSP--09---,N
MSS--09---,N
MVA--09---,N
XBA--09G--,N
/
MCH--11---,N
MCLE-10---,N
MDRM-11---,N
MINST12C--,N
MLTST11C--,N
MPREC11---,N
MSP--12---,N
MTDRF11---,Y
YCPA-1AXE-,N
YPSYC1AX--,N
/
MACLV11---,N
MCH--11---,N
MCLE-10---,N
MCMCL12---,N
MCMPS11---,N
MDRM-11---,Y
MFOOD11---,N
MPH--11---,N
MPREC11---,N
YLRA-1AX-L,N
/
MDMD-12D--,Y
MEFWR10---,N
MPHED10B--,N
MSC--10---,N
MSS--10---,N
MTDRF10---,N
MTEXP10---,Y
MTPOW10---,N
MWPM-10---,N
MWWK-10---,N
/
MEFWR10---,N
MFMP-10---,N
MSC--10---,N
MSS--10---,N
/
MCLE-10---,N
MCMCL12---,N
MCMPS11---,N
MLFSC11---,N
MTROB11---,N
MWPM-11---,N
MWWK-11---,N
YPSYC1AX--,N
/
MACLV12---,N
MATPH12---,Y
MCH--11---,N
MCH--12---,N
MCLC-12--L,N
MCMPS11---,N
MENFP12---,N
MENR-12---,Y
MPGEO12---,N
MPH--12---,N
MPREC12---,N
/
MAC--11---,N
MCMPS10C--,N
MFMP-10C--,N
MFOOD10---,N
MFR--12---,Y
MPHED10B--,N
MSC--10C--,N
MSP--11---,N
MSS--10C--,N
MTEXP10---,Y
YLRA-0AX-L,N
/
MCMPS10---,N
MFOOD10---,N
MPHED10B--,N
MSC--10---,N
MSS--10---,N
MTPOW10---,N
MVAPH10---,Y
MWPM-10---,N
MWWK-10---,N
YPA--0CX--,Y
/
MADEM10---,Y
MADGE09---,N
MADIT09---,N
MEN--09---,N
MMA--09---,N
MPHE-09G--,N
MPHE-09Y--,Y
MSC--09---,N
MSP--09---,N
MSS--09---,N
/
MEFWR10---,N
MFMP-10---,N
MFOOD10---,N
MFR--11---,Y
MMEDD10---,N
MPHED10B--,N
MSC--10---,N
MSS--10---,N
MTPOW10---,Y
YLRA-0AX-L,N
YPA--0CX--,N
/
MADEM10---,Y
MADER09---,N
MADIT09---,N
MADW-09---,Y
MEN--09C--,N
MMA--09C--,N
MPHE-09--L,N
MSC--09C--,N
MSS--09C--,N
XBA--09C-L,N
XBA--09J-L,N
/
MACLV11---,N
MCH--11---,N
MCLE-10---,N
MCMPS11---,N
MDRM-11---,N
MFOOD11---,Y
MFTCD11---,Y
MLST-12---,N
MPREC11---,N
YED--1DX--,N
/
MDRM-11---,Y
MEPSS11---,Y
MPREC11---,N
MVAPH11---,N
MVAST11---,N
YPSYC1AX--,N
/
MADD-09---,N
MADEM10---,Y
MADIT09---,N
MADT-09---,Y
MEN--09---,N
MFR--11---,N
MMA--09---,N
MPHE-09G--,N
MSC--09---,N
MSS--09---,N
/
MACLV11---,N
MCLE-10---,N
MCMCL12---,N
MCMPS11---,N
MDRM-11---,N
MEVSC11---,N
MFMP-10---,N
MWH--12---,N
/
MADD-09---,Y
MADER09---,Y
MADGE09---,N
MDR--09---,N
MEN--09C--,N
MMA--09C--,N
MPHE-09---,N
MSC--09C--,N
MSS--09C--,N
MVA--09---,N
/
MENR-11---,Y
MMAP-11---,N
MTROB11---,N
MVAPH11---,N
YPSYC1AX--,N
/
MADEM10---,Y
MADER09---,N
MADW-09---,N
MEN--09---,N
MMA--09---,N
MPHE-09B--,N
MPHE-09Y--,N
MSC--09---,N
MSS--09---,N
XLDCB09M--,Y
/
MTXT-10---,N
XFINA12---,N
XFINA12---,N
XFINA12I--,N
XFINA12S--,N
XLIFE12---,N
XLIFE12I--,N
XSC--12---,N
/
MAC--11---,N
MACC-12---,N
MCALC12---,N
MCLC-12--L,N
MENR-12---,N
MENST12---,N
MMACS11---,Y
MPH--12---,N
MPREC12---,N
MTDRF12---,N
/
MATPH12---,N
MCH--11---,N
MCLE-10---,N
MFOOD11---,Y
MINST12C--,N
MLFSC11---,N
MLTST11C--,N
MPH--11---,Y
MPREC11---,N
MVAPH11---,N
YCPA-1AXE-,N
/
MCMPS11---,N
MDMD-12D--,Y
MDRM-11---,N
MEPSS11---,N
MFOOD11---,N
MMEDD11---,N
MPREC11---,N
MVAPH11---,N
YLAW-2CX--,Y
YPSYC1AX--,N
/
MAC--11---,Y
MCLE-10---,N
MDNC-10--L,N
MDNCM10--L,N
MDNTP10---,N
MEFWR10---,N
MFMP-10---,N
MFOOD10---,Y
MPHED10G--,N
MSC--10---,N
MSP--10---,N
MSS--10---,N
YPA--0CX--,Y
/
MATPH12---,N
MCH--11---,N
MCH--12---,Y
MCLE-10---,N
MCMPS11---,N
MDNC-11--L,N
MDNCM11--L,N
MLST-12---,N
MPH--11---,N
MPREC11---,N
MTDRF11---,Y
MVAST11---,N
/
MEFWR10---,N
MFMP-10---,N
MFOOD10---,N
MPHED10B--,N
MSC--10---,N
MSS--10---,N
MTEAR10---,N
MTEXP10---,Y
MTPOW10---,Y
MWBDV10IT-,N
/
MDCF-10---,N
MDNC-10--L,N
MDNCM10--L,N
MEFWR10---,N
MFMP-10---,N
MFOOD10---,N
MPHED10G--,N
MSC--10---,N
MSS--10---,N
MTDRF10---,N
MVAPH10---,Y
MWWK-10---,Y
/
MADD-09---,N
MADEM10---,Y
MADW-09---,N
MEN--09---,N
MMA--09H--,N
MPHE-09B--,N
MPHE-09Y--,Y
MSC--09---,N
MSS--09---,N
XLDCB09M--,N
/
MATPH12---,N
MCH--12---,Y
MENFP12---,N
MPH--11---,Y
MPREC12---,N
MWH--12---,N
/
MCLC-12--L,N
MCMCL12---,N
MENFP12---,N
MINST12---,N
MPREC11---,N
MTXT-12---,N
MWH--12---,N
YLAW-2CX--,N
YPA--2CX--,N
/
MACLV12---,N
MCLC-12--L,N
MCMPS11---,N
MENFP12---,N
MFOOD12---,N
MFTCD12---,N
MSJ--12---,N
MTAUT11---,Y
MTAUT12---,N
YED--2CX--,N
/
MCMPS11---,N
MEPSS11---,N
MPH--11---,N
MPREC11---,N
/
ASTA-12---,N
MACLV11---,Y
MCH--11---,N
MINST12C--,N
MLTST11C--,N
MMACS12---,N
MPH--11---,N
MPREC11H--,N
MTAUT11---,N
MTDRF11---,Y
YLRA-1AX-L,N
/
MADEM10---,Y
MCMPS10C--,N
MFMP-10C--,N
MFOOD10---,N
MPHED10B--,N
MSC--10C--,N
MSS--10C--,N
MTPOW10---,N
MVAPH10---,N
MWWK-10---,Y
/
MATPH12---,N
MCLC-12--L,N
MENFP12---,N
MFOOD12---,N
MLFSC11---,N
MSJ--12---,N
MSP--11---,N
YPSYC1AX--,N
/
MCLE-10---,N
MCMPS11---,N
MDNC-11--L,N
MDNCM11--L,N
MDNTP11---,N
MFOOD11---,N
MLFSC11---,N
MSJ--12---,N
YLAW-2CX--,N
/
MADD-09---,Y
MADEM10---,N
MADGE09---,Y
MADW-09---,N
MEN--09---,N
MMA--09---,N
MPHE-09B--,N
MSC--09---,N
MSS--09---,N
XLDCB09M--,N
/
MCH--11---,N
MCMPS11---,N
MLFSC11---,N
MMACS11---,N
MPGEO12---,N
MPH--11---,N
MPREC11---,N
MWH--12---,N
/
MCH--11---,N
MCLE-10---,N
MCMPS11---,N
MDRM-11---,N
MLFSC11---,N
MLST-12---,N
MPREC11---,N
MSJ--12---,Y
MSP--11---,N
YPSYC1AX--,Y
/
MCLE-10--L,N
MENR-11---,N
MIMCB11--L,N
MINST12C--,N
MLTST11C--,N
MPH--11---,N
MPREC11---,N
MTDRF11---,Y
MTXT-11---,N
/
MADD-09---,N
MADEM10---,N
MADIT09---,Y
MDNC-09C-L,N
MDNC-09M-L,N
MDNC-09PT-,Y
MEN--09C--,N
MFR--11---,N
MMA--09C--,N
MPHE-09G--,N
MSC--09C--,N
MSS--09C--,N
/
ASTA-12---,N
MACC-12---,N
MCH--11---,N
MINST12C--,N
MLTST11C--,N
MMEDD11---,N
MMEDD12---,Y
MPH--11---,N
MPREC11---,N
/
ACAL-12---,N
APHM-12---,N
ASTA-12---,N
MATPH12---,N
MCH--12---,N
MCLC-12--L,N
MCMPR12W--,Y
MENST12---,N
MGRPR12--L,N
MPH--12---,Y
MPHED10G--,N
MPREC12H--,N
YED--2DX-L,N
YED--2FX-L,N
/
MCLE-10---,N
MCMPS11---,N
MEVSC11---,N
MFOOD11---,N
MINST12---,N
MPREC11---,N
MTAUT11---,Y
MTDRF11---,Y
MWWK-11---,N
XBA--09G--,N
YCPA-1AXE-,N
/
MCH--11---,N
MCLE-10---,N
MCMPS11---,N
MENT-12---,Y
MLST-12---,N
MPGEO12---,N
MPREC11---,N
MSJ--12---,N
YCPA-1AX-L,N
YLAW-2CX--,N
YPSYC1AX--,Y
/
MATPH12---,N
MCLC-12--L,N
MCMCL12---,N
MDNC-12--L,N
MDNCM12--L,N
MDNCN12---,Y
MDNTP12---,N
MENFP12---,N
MLST-12---,N
MPREC12---,N
MSJ--12---,Y
MSJ--12---,N
MTXT-12---,N
/
MADD-09---,N
MADW-09---,Y
MEN--09---,N
MFR--09---,N
MMA--09H--,N
MPHE-09---,N
MSC--09---,N
MSS--09---,N
MVA--09---,N
XBA--09G--,Y
/
ACAL-12---,N
ACSC-2A---,N
MCH--11---,N
MCH--12---,N
MCLC-12--L,N
MCMPR11W--,Y
MENST12C--,N
MFOOD12---,N
MPH--12---,N
MTXT-12---,N
YCPA-2AX-L,N
YED--2FX-L,N
YPA--2CX--,Y
/
MAC--11---,Y
MCMPS10C--,N
MFMP-10C--,N
MFR--10---,N
MMACS11---,N
MMAP-11---,N
MPHED10B--,N
MSC--10C--,N
MSS--10C--,N
MTEXP10---,Y
YCPA-0AX-L,N
/
APHM-12---,Y
MATPH12---,N
MCH--11---,N
MCH--12---,N
MCLC-12--L,N
MCMPR12W--,N
MEC--12---,N
MENFP12---,N
MPH--12---,N
MTAUT12---,Y
/
MADD-09---,Y
MADER09---,N
MADGE09---,Y
MADIT09---,N
MEN--09---,N
MFR--11---,N
MMA--09H--,N
MPHE-09G--,N
MSC--09---,N
MSS--09---,N
/
ASTA-12---,Y
MCH--11---,N
MCLE-10---,N
MCMPS11---,N
MEC--12---,N
MGMT-12L--,N
MLFSC11---,N
MLST-12---,N
MPH--11---,N
MPREC11---,N
YLRA-1AX-L,N
/
ACAL-12---,N
MATPH12---,N
MCALC12---,Y
MCH--12---,N
MCLC-12--L,N
MCMCL12---,Y
MENFP12---,N
MLST-12---,N
MPH--11---,N
MPH--12---,N
MPREC12H--,N
/
MAC--11---,N
MADEM10---,Y
MEFWR10---,N
MFMP-10---,N
MFOOD10---,N
MFR--10---,N
MPHED10G--,N
MSC--10---,N
MSS--10---,N
MTXT-10---,Y
YCPA-0AX-L,N
/
MCALC12---,N
MCLC-12--L,N
MCMCL12---,N
MENFP12---,N
MEVSC12C--,N
MINST12---,N
MPREC12---,N
MSJ--12---,N
YCPA-2AX-L,N
/
MADEM10---,Y
MCMPR11W--,Y
MCMPS10C--,N
MFMP-10C--,N
MFR--10---,N
MMACS11---,N
MPHED10B--,N
MSC--10C--,N
MSS--10C--,N
MTEXP10---,N
YED--0BX-L,N
/
MCH--11---,N
MCH--12---,N
MCMPS11---,N
MGMT-12L--,N
MPGEO12---,N
MPH--11---,N
MPH--12---,N
MPREC11H--,N
MVAST11---,Y
YCPA-2AX-L,N
YPSYC1AX--,N
/
AELC-12---,N
MATPH12---,N
MCALC12---,N
MCH--12---,N
MCLC-12--L,N
MDNC-12--L,N
MDNCM12--L,N
MENR-12---,Y
MEVSC12C--,N
MLTST12---,N
MPH--12---,N
MPREC12---,N
MSJ--12---,Y
YCPA-2AXE-,N
/
ACSC-2A---,N
ASTA-12---,N
MATPH12---,Y
MCH--11---,N
MCMPS11---,N
MGMT-12L--,N
MGRPR11--L,N
MIMJB11--L,N
MLST-12---,N
MMACS12---,N
MPH--11---,N
MPREC11H--,N
MTAUT11---,Y
YED--1EX-L,N
/
AELC-12---,N
MATPH12---,N
MBSP-11---,Y
MCALC12---,N
MCLC-12--L,N
MDRM-12---,N
MLTST12---,N
MPREC12---,N
YED--2FX-L,N
YPSYC1AX--,N
/
MADEM10---,N
MEFWR10---,N
MFMP-10---,N
MPHED10B--,N
MSC--10---,N
MSP--10---,Y
MSS--10---,N
MTDRF10---,N
MTEXP10---,N
YLRA-0AX-L,N
/
MADD-09---,N
MADIT09---,N
MEN--09---,N
MMA--09---,N
MPHE-09G--,N
MPHE-09Y--,N
MSC--09---,N
MSP--09---,Y
MSS--09---,N
XLDCB09LS-,Y
/
MFMP-10---,N
MMEDD10---,N
MPHED10B--,N
MSC--10---,N
MSPLG10---,N
MSS--10---,N
MWBDV10IT-,Y
YED--0AX--,N
YESFL0AX--,N
/
ACAL-12---,N
APHM-12---,N
MCH--11---,N
MCLE-10---,N
MCMCL12---,Y
MCMPS11---,N
MDRM-12---,N
MGMT-12L--,N
MMACS11---,N
MPREC12---,N
